Time (s),Signal (V),Peak Time (s) ,Sample #,Type
01.064,1.804469342,,,
01.066,2.147162659,,,
01.068,2.171640753,,,
01.070,2.277712495,,,
01.072,2.261393765,,,
01.074,2.1145252,,,
01.076,1.755513153,,,
01.078,1.845266165,,,
01.080,1.845266165,,,
01.082,1.99213473,,,
01.084,2.057409647,,,
01.086,2.122684565,,,
01.088,2.236915671,,,
01.090,2.440899789,,,
01.092,2.228756306,,,
01.094,2.057409647,,,
01.096,1.633122683,,,
01.098,1.804469342,,,
01.100,1.910541083,,,
01.102,1.983975365,,,
01.104,2.073728377,,,
01.106,2.187959483,,,
01.108,2.342987412,,,
01.110,2.3919436,,,
01.112,2.179800118,,,
01.114,2.016612824,,,
01.116,1.600485224,,,
01.118,1.877903624,,,
01.120,1.910541083,,,
01.122,1.918700448,,,
01.124,2.106365836,,,
01.126,2.122684565,,,
01.128,2.310349953,,,
01.130,2.342987412,,,
01.132,2.090047106,,,
01.134,1.943178542,,,
01.136,1.616803953,,,
01.138,1.886062989,,,
01.140,1.951337906,,,
01.142,1.935019177,,,
01.144,2.13084393,,,
01.146,2.155322024,,,
01.148,2.342987412,,,
01.150,2.351146777,,,
01.152,2.139003295,,,
01.154,2.032931553,,,
01.156,1.682078871,,,
01.158,1.877903624,,,
01.160,2.016612824,,,
01.162,2.065569012,,,
01.164,2.196118847,,,
01.166,2.212437577,,,
01.168,2.375624871,,,
01.170,2.334828047,,,
01.172,2.187959483,,,
01.174,1.983975365,,,
01.176,1.722875695,,,
01.178,2.016612824,,,
01.180,1.99213473,,,
01.182,2.147162659,,,
01.184,2.228756306,,,
01.186,2.261393765,,,
01.188,2.40826233,,,
01.190,2.3919436,,,
01.192,2.212437577,,,
01.194,1.967656636,,,
01.196,1.771831883,,,
01.198,2.065569012,,,
01.200,2.245075036,,,
01.202,2.212437577,,,
01.204,2.285871859,,,
01.206,2.310349953,,,
01.208,2.571449624,,,
01.210,2.514334071,,,
01.212,2.424581059,,,
01.214,2.106365836,,,
01.216,1.788150612,,,
01.218,2.041090918,,,
01.220,2.13084393,,,
01.222,2.261393765,,,
01.224,2.351146777,,,
01.226,2.375624871,,,
01.228,2.54697153,,,
01.230,2.489855977,,,
01.232,2.294031224,,,
01.234,2.000294095,,,
01.236,1.763672518,,,
01.238,2.041090918,,,
01.240,2.016612824,,,
01.242,2.073728377,,,
01.244,2.228756306,,,
01.246,2.261393765,,,
01.248,2.514334071,,,
01.250,2.440899789,,,
01.252,2.261393765,,,
01.254,1.902381718,,,
01.256,1.673919506,,,
01.258,1.902381718,,,
01.260,1.959497271,,,
01.262,2.041090918,,,
01.264,2.106365836,,,
01.266,2.147162659,,,
01.268,2.334828047,,,
01.270,2.285871859,,,
01.272,2.122684565,,,
01.274,1.812628706,,,
01.276,1.616803953,,,
01.278,1.877903624,,,
01.280,1.869744259,,,
01.282,2.049250283,,,
01.284,2.1145252,,,
01.286,2.139003295,,,
01.288,2.342987412,,,
01.290,2.285871859,,,
01.292,2.171640753,,,
01.294,1.861584895,,,
01.296,1.690238236,,,
01.298,1.894222353,,,
01.300,1.959497271,,,
01.302,2.024772189,,,
