Time (s),Signal (V),Peak Time (s),Sample #,Type
01.234,2.038520896,,,
01.236,2.253918769,,,
01.238,2.3806234,,,
01.240,2.570680346,,,
01.242,2.494657568,,,
01.244,2.241248306,,,
01.246,2.367952937,,,
01.248,2.367952937,,,
01.250,2.355282474,,,
01.252,2.17789599,,,
01.254,2.279259695,,,
01.256,2.443975715,,,
01.258,2.329941547,,,
01.260,2.519998494,,,
01.262,2.405964326,,,
01.264,2.241248306,,,
01.266,2.139884601,,,
01.268,2.279259695,,,
01.270,2.317271084,,,
01.272,2.241248306,,,
01.274,2.190566453,,,
01.276,2.228577843,,,
01.278,2.507328031,,,
01.280,2.329941547,,,
01.282,2.317271084,,,
01.284,2.190566453,,,
01.286,1.987839044,,,
01.288,2.17789599,,,
01.290,2.304600621,,,
01.292,2.076532285,,,
01.294,1.899145802,,,
01.296,2.190566453,,,
01.298,2.874771461,,,
01.300,2.621362199,,,
01.302,2.3806234,,,
01.304,2.393293863,,,
01.306,2.342612011,,,
01.308,2.190566453,,,
01.310,2.203236916,,,
01.312,2.266589232,,,
01.314,2.279259695,,,
01.316,2.342612011,,,
01.318,2.3806234,,,
01.320,2.481987105,,,
01.322,2.443975715,,,
01.324,2.114543675,,,
01.326,2.114543675,,,
01.328,2.190566453,,,
01.330,2.317271084,,,
01.332,2.279259695,,,
01.334,2.279259695,,,
01.336,2.355282474,,,
01.338,2.317271084,,,
01.340,2.228577843,,,
01.342,2.076532285,,,
01.344,2.21590738,,,
01.346,2.304600621,,,
01.348,2.342612011,,,
01.350,2.228577843,,,
01.352,2.317271084,,,
01.354,2.443975715,,,
01.356,2.481987105,,,
01.358,2.532668957,,,
01.360,2.431305252,,,
01.362,2.367952937,,,
01.364,2.241248306,,,
01.366,2.203236916,,,
01.368,2.228577843,,,
01.370,2.127214138,,,
01.372,2.342612011,,,
01.374,2.519998494,,,
01.376,2.54533942,,,
01.378,2.367952937,,,
01.380,2.279259695,,,
01.382,2.329941547,,,
01.384,2.456646178,,,
01.386,2.519998494,,,
01.388,2.621362199,,,
01.390,2.279259695,,,
01.392,2.304600621,,,
01.394,2.507328031,,,
01.396,2.735396367,,,
01.398,2.684714514,,,
01.400,2.646703125,,,
01.402,2.329941547,,,
01.404,2.114543675,,,
01.406,2.304600621,,,
01.408,2.291930158,,,
01.410,2.443975715,,,
01.412,2.54533942,,,
01.414,2.519998494,,,
01.416,2.456646178,,,
01.418,2.443975715,,,
01.420,2.393293863,,,
01.422,2.405964326,,,
01.424,2.418634789,,,
01.426,2.152555064,,,
01.428,1.861134413,,,
01.430,1.962498117,,,
01.432,2.165225527,,,
01.434,2.431305252,,,
01.436,2.494657568,,,
01.438,2.608691736,,,
01.440,2.418634789,,,
01.442,2.01317997,,,
01.444,1.924486728,,,
01.446,2.21590738,,,
01.448,2.139884601,,,
01.450,2.266589232,,,
01.452,2.431305252,,,
01.454,2.469316642,,,
01.456,2.3806234,,,
01.458,2.266589232,,,
01.460,2.190566453,,,
01.462,2.089202749,,,
